date,INE_volume,pp_volume,INE_price,pp_price
2018-03-26 09:00,3088,7568,442700,42905
2018-03-26 09:05,4022,24108,439900,42615
2018-03-26 09:10,3138,10278,436500,42710
2018-03-26 09:15,1790,11210,436900,42740
2018-03-26 09:20,2032,5334,434000,42745
2018-03-26 09:25,4614,6072,432000,42695
2018-03-26 09:30,978,11182,431000,42530
2018-03-26 09:35,900,6894,433200,42580
2018-03-26 09:40,654,7638,432000,42655
2018-03-26 09:45,1138,4566,431800,42655
2018-03-26 09:50,682,2266,432400,42665
2018-03-26 09:55,796,8884,434000,42755
2018-03-26 10:00,604,6010,434300,42765
2018-03-26 10:05,684,5036,433600,42710
2018-03-26 10:10,246,3124,434100,42680
2018-03-26 10:15,336,2378,435900,42705
2018-03-26 10:30,548,764,432800,42680
2018-03-26 10:35,582,3474,432900,42645
2018-03-26 10:40,588,3106,432300,42670
2018-03-26 10:45,874,2334,431400,42655
2018-03-26 10:50,640,3746,432300,42590
2018-03-26 10:55,336,3362,432100,42605
2018-03-26 11:00,238,3086,432400,42635
2018-03-26 11:05,262,2866,432800,42645
2018-03-26 11:10,224,3758,432900,42670
2018-03-26 11:15,182,1934,432900,42635
2018-03-26 11:20,172,4644,432400,42615
2018-03-26 11:25,214,3642,432700,42640
2018-03-26 11:30,180,1926,432300,42620
2018-03-26 13:30,60,1394,432500,42595
2018-03-26 13:35,192,2474,432000,42650
2018-03-26 13:40,580,10838,430500,42565
2018-03-26 13:45,1512,4850,429600,42605
2018-03-26 13:50,1112,9408,428800,42695
2018-03-26 13:55,876,3576,427400,42670
2018-03-26 14:00,834,3904,428000,42685
2018-03-26 14:05,502,2780,428100,42665
2018-03-26 14:10,462,3584,428300,42685
2018-03-26 14:15,234,4812,427900,42705
2018-03-26 14:20,316,3002,428500,42675
2018-03-26 14:25,518,2316,428600,42625
2018-03-26 14:30,302,3998,428300,42625
2018-03-26 14:35,318,6350,428600,42590
2018-03-26 14:40,550,3660,430000,42615
2018-03-26 14:45,520,5896,430200,42585
2018-03-26 14:50,256,2470,429800,42575
2018-03-26 14:55,280,3726,430100,42590
2018-03-26 14:59,490,3726,429900,42590
2018-03-27 09:00,456,6752,425300,42605
2018-03-27 09:05,840,11636,426200,42665
2018-03-27 09:10,500,12926,427300,42795
2018-03-27 09:15,492,9102,426300,42745
2018-03-27 09:20,140,8904,426600,42730
2018-03-27 09:25,104,2786,426100,42710
2018-03-27 09:30,158,6700,426400,42740
2018-03-27 09:35,142,3440,426700,42785
2018-03-27 09:40,84,5594,426700,42785
2018-03-27 09:45,296,2848,425900,42775
2018-03-27 09:50,90,2378,426100,42775
2018-03-27 09:55,70,1478,426200,42765
2018-03-27 10:00,144,3414,425800,42745
2018-03-27 10:05,60,5724,425800,42795
2018-03-27 10:10,150,2554,425900,42785
2018-03-27 10:14,68,2554,426200,42785
2018-03-27 10:30,10,698,426200,42770
2018-03-27 10:35,108,3512,426300,42735
2018-03-27 10:40,264,1710,425400,42710
2018-03-27 10:45,114,3296,425700,42745
2018-03-27 10:50,52,4080,425600,42755
2018-03-27 10:55,62,2570,425600,42755
2018-03-27 11:00,32,4484,425800,42745
2018-03-27 11:05,166,2606,426300,42770
2018-03-27 11:10,156,16790,426600,42875
2018-03-27 11:15,360,7798,427200,42830
2018-03-27 11:20,962,4578,427500,42875
2018-03-27 11:25,602,6150,428500,42915
2018-03-27 11:29,338,6150,427600,42915
2018-03-27 13:30,134,1034,426900,42870
2018-03-27 13:35,190,3046,426800,42880
2018-03-27 13:40,338,2942,426300,42905
2018-03-27 13:45,610,3316,425500,42865
2018-03-27 13:50,350,11006,425600,42925
2018-03-27 13:55,370,28732,424600,43145
2018-03-27 14:00,326,12484,425200,43075
2018-03-27 14:05,272,3858,425500,43100
2018-03-27 14:10,194,4270,425500,43100
2018-03-27 14:15,116,6116,425300,43085
2018-03-27 14:20,912,3662,423100,43075
2018-03-27 14:25,366,4256,423300,43025
2018-03-27 14:30,358,4102,423800,43075
2018-03-27 14:35,172,3716,424400,43055
2018-03-27 14:40,268,2424,424300,43085
2018-03-27 14:45,256,2824,424400,43065
2018-03-27 14:50,256,2658,424500,43065
2018-03-27 14:55,174,5492,424200,43080
2018-03-27 14:59,298,5258,424000,43045
2018-03-28 09:00,606,8652,408000,42825
2018-03-28 09:05,628,16132,409700,42830
2018-03-28 09:10,1074,11296,407200,42775
2018-03-28 09:15,588,6642,408000,42830
2018-03-28 09:20,192,4456,408100,42855
2018-03-28 09:25,272,15330,409300,43035
2018-03-28 09:30,360,12036,409700,43175
2018-03-28 09:35,690,11646,411100,43095
2018-03-28 09:40,456,5828,409800,43040
2018-03-28 09:45,244,2846,409600,43060
2018-03-28 09:50,272,1704,408900,43080
2018-03-28 09:55,206,2912,408700,43065
2018-03-28 10:00,758,1828,407100,43055
2018-03-28 10:05,630,2816,409000,43100
2018-03-28 10:10,264,9896,408800,43170
2018-03-28 10:14,140,9896,408800,43170
2018-03-28 10:30,114,1384,407900,43190
2018-03-28 10:35,356,7064,407900,43125
2018-03-28 10:40,194,3642,408000,43105
2018-03-28 10:45,88,2696,407900,43090
2018-03-28 10:50,390,1666,408600,43075
2018-03-28 10:55,360,5324,407100,43020
2018-03-28 11:00,378,3720,407200,43065
2018-03-28 11:05,216,1718,407300,43065
2018-03-28 11:10,526,2618,407900,43040
2018-03-28 11:15,152,2022,407900,43035
2018-03-28 11:20,290,3036,408700,43040
2018-03-28 11:25,434,2196,408700,43045
2018-03-28 11:29,128,1948,408300,43045
2018-03-28 13:30,290,3232,407400,42995
2018-03-28 13:35,194,8566,408200,42945
2018-03-28 13:40,148,5714,408400,42855
2018-03-28 13:45,288,5902,409000,42890
2018-03-28 13:50,396,6198,409400,42925
2018-03-28 13:55,348,2148,408500,42915
2018-03-28 14:00,400,3178,408700,42935
2018-03-28 14:05,220,1484,408800,42900
2018-03-28 14:10,228,2266,408300,42900
2018-03-28 14:15,362,1656,408500,42895
2018-03-28 14:20,370,2412,408200,42865
2018-03-28 14:25,268,3394,407800,42860
2018-03-28 14:30,288,6794,408200,42810
2018-03-28 14:35,284,22760,408600,42680
2018-03-28 14:40,274,14834,408400,42615
2018-03-28 14:45,290,10252,408900,42620
2018-03-28 14:50,650,6154,409600,42635
2018-03-28 14:55,1046,7674,411400,42665
2018-03-28 14:59,846,7674,410400,42665
2018-03-29 09:00,586,4452,406200,42775
2018-03-29 09:05,498,10768,406700,42800
2018-03-29 09:10,388,6526,406600,42830
2018-03-29 09:15,496,4400,407000,42830
2018-03-29 09:20,532,3924,407300,42780
2018-03-29 09:25,214,4078,407000,42790
2018-03-29 09:30,266,3650,407600,42860
2018-03-29 09:35,456,6358,407900,42740
2018-03-29 09:40,254,2416,407400,42760
2018-03-29 09:45,252,2916,407300,42770
2018-03-29 09:50,154,1562,407400,42745
2018-03-29 09:55,116,1438,407500,42765
2018-03-29 10:00,242,1568,407600,42745
2018-03-29 10:05,928,3344,409200,42790
2018-03-29 10:10,408,1052,408000,42785
2018-03-29 10:14,202,818,407600,42785
2018-03-29 10:30,192,730,407000,42795
2018-03-29 10:35,336,17632,407300,43010
2018-03-29 10:40,196,18776,407600,43050
2018-03-29 10:45,48,10128,407400,43065
2018-03-29 10:50,194,6790,408100,43065
2018-03-29 10:55,74,2796,407900,43075
2018-03-29 11:00,156,4802,408100,43040
2018-03-29 11:05,36,1932,408100,43065
2018-03-29 11:10,218,1378,408000,43045
2018-03-29 11:15,60,6018,408000,43035
2018-03-29 11:20,48,3254,407800,43060
2018-03-29 11:25,454,2892,408800,43085
2018-03-29 11:29,186,4102,408500,43075
2018-03-29 13:30,88,2514,408800,43085
2018-03-29 13:35,180,4794,408900,43105
2018-03-29 13:40,178,4852,408700,43090
2018-03-29 13:45,154,7270,408800,43125
2018-03-29 13:50,272,23542,408300,43325
2018-03-29 13:55,140,14512,408300,43300
2018-03-29 14:00,84,8388,408200,43260
2018-03-29 14:05,170,3374,408400,43255
2018-03-29 14:10,236,8378,408900,43195
2018-03-29 14:15,574,5602,408300,43215
2018-03-29 14:20,148,6800,408100,43175
2018-03-29 14:25,128,2632,408600,43155
2018-03-29 14:30,106,4406,408600,43195
2018-03-29 14:35,140,3926,408600,43180
2018-03-29 14:40,322,4148,408800,43270
2018-03-29 14:45,1210,3900,410200,43275
2018-03-29 14:50,476,15390,409500,43525
2018-03-29 14:55,472,16386,408800,43505
2018-03-29 14:59,568,16386,409700,43505
2018-03-30 09:00,118,6320,410200,43500
2018-03-30 09:05,624,12502,410800,43455
2018-03-30 09:10,264,6198,410900,43470
2018-03-30 09:15,260,11378,411100,43575
2018-03-30 09:20,542,10482,412600,43600
2018-03-30 09:25,2638,5206,414600,43590
2018-03-30 09:30,1252,5534,416300,43625
2018-03-30 09:35,784,3568,414700,43605
2018-03-30 09:40,462,3708,415000,43580
2018-03-30 09:45,396,3076,415300,43570
2018-03-30 09:50,390,6008,415600,43435
2018-03-30 09:55,356,2270,415000,43485
2018-03-30 10:00,1312,1496,418000,43480
2018-03-30 10:05,1142,3178,417400,43460
2018-03-30 10:10,1598,2122,419000,43455
2018-03-30 10:14,590,4224,418700,43420
2018-03-30 10:30,42,1552,418800,43430
2018-03-30 10:35,328,5484,418200,43375
2018-03-30 10:40,362,3298,418500,43405
2018-03-30 10:45,136,6144,418500,43365
2018-03-30 10:50,120,1682,418300,43385
2018-03-30 10:55,144,4126,418400,43400
2018-03-30 11:00,728,5136,419600,43505
2018-03-30 11:05,958,5060,418400,43475
2018-03-30 11:10,316,4264,418800,43410
2018-03-30 11:15,184,2470,418800,43430
2018-03-30 11:20,138,1924,418800,43450
2018-03-30 11:25,280,1898,419100,43460
2018-03-30 11:30,166,2862,418900,43490
2018-03-30 13:30,74,6858,418900,43675
2018-03-30 13:35,1022,9760,421400,43615
2018-03-30 13:40,582,3792,420300,43620
2018-03-30 13:45,544,2508,419800,43640
2018-03-30 13:50,502,5224,420600,43620
2018-03-30 13:55,310,3320,420300,43575
2018-03-30 14:00,174,4412,420200,43605
2018-03-30 14:05,500,4148,419800,43585
2018-03-30 14:10,324,9092,419900,43505
2018-03-30 14:15,208,7574,419600,43430
2018-03-30 14:20,252,12012,419400,43425
2018-03-30 14:25,548,3166,418500,43435
2018-03-30 14:30,530,3026,419000,43450
2018-03-30 14:35,204,4576,418900,43450
2018-03-30 14:40,130,4388,419000,43520
2018-03-30 14:45,294,2314,419400,43455
2018-03-30 14:50,156,6866,419200,43445
2018-03-30 14:55,728,7060,419800,43530
2018-03-30 14:59,588,6978,420300,43570
2018-04-02 09:00,494,12414,417300,43925
2018-04-02 09:05,518,19536,416300,43765
2018-04-02 09:10,1022,14650,415700,43765
2018-04-02 09:15,532,8108,416200,43605
2018-04-02 09:20,166,7788,416100,43630
2018-04-02 09:25,310,10766,415700,43550
2018-04-02 09:30,120,5712,415800,43685
2018-04-02 09:35,194,3918,416200,43625
2018-04-02 09:40,88,4424,416100,43730
2018-04-02 09:45,148,5708,416400,43740
2018-04-02 09:50,100,3708,416200,43685
2018-04-02 09:54,62,3708,416000,43685
2018-04-02 10:00,58,4480,416200,43715
2018-04-02 10:05,138,9124,416400,43705
2018-04-02 10:10,86,8150,416300,43700
2018-04-02 10:14,288,8150,415600,43700
2018-04-02 10:30,44,4210,415900,43820
2018-04-02 10:35,520,6548,415000,43715
2018-04-02 10:40,504,5024,415100,43680
2018-04-02 10:45,246,3356,414800,43695
2018-04-02 10:50,72,4086,414900,43700
2018-04-02 10:55,304,2274,414100,43700
2018-04-02 11:00,504,5090,414700,43750
2018-04-02 11:05,66,6440,414900,43665
2018-04-02 11:10,182,3676,415100,43680
2018-04-02 11:15,62,3368,415000,43695
2018-04-02 11:20,86,5096,415200,43745
2018-04-02 11:25,106,2302,415000,43660
2018-04-02 11:29,182,2302,414800,43660
2018-04-02 13:30,50,2922,415000,43760
2018-04-02 13:35,132,7958,414800,43760
2018-04-02 13:40,240,9252,414900,43815
2018-04-02 13:45,142,5710,414700,43805
2018-04-02 13:50,82,4138,414800,43815
2018-04-02 13:55,186,7408,414700,43870
2018-04-02 14:00,54,7558,414700,43890
2018-04-02 14:05,156,47834,414700,44245
2018-04-02 14:10,114,19488,414800,44215
2018-04-02 14:15,268,10422,415100,44185
2018-04-02 14:20,98,4182,415100,44200
2018-04-02 14:25,542,5500,415800,44180
2018-04-02 14:30,484,4572,416300,44220
2018-04-02 14:35,90,6914,415900,44185
2018-04-02 14:40,96,7594,416100,44160
2018-04-02 14:45,536,5090,417100,44200
2018-04-02 14:50,986,5034,417600,44180
2018-04-02 14:55,362,6506,417400,44145
2018-04-02 14:59,552,6506,416600,44145
2018-04-03 09:00,480,9292,403100,44015
2018-04-03 09:05,562,15500,402800,43950
2018-04-03 09:10,522,6220,403600,44025
2018-04-03 09:15,296,4486,403300,44025
2018-04-03 09:20,252,4318,403600,44035
2018-04-03 09:25,224,6352,403100,44010
2018-04-03 09:30,278,7988,402500,43935
2018-04-03 09:35,216,3634,402500,43935
2018-04-03 09:40,86,4072,402600,43935
2018-04-03 09:45,160,4610,402900,43980
2018-04-03 09:50,262,6844,403000,43925
2018-04-03 09:55,506,4174,404100,43960
2018-04-03 10:00,312,10418,403000,43985
2018-04-03 10:05,122,2574,403000,43970
2018-04-03 10:10,100,4858,403000,44015
2018-04-03 10:14,68,4858,403000,44015
2018-04-03 10:30,18,376,403200,44025
2018-04-03 10:35,114,1290,402800,44010
2018-04-03 10:40,42,3416,403000,43990
2018-04-03 10:44,60,3416,403100,43990
2018-04-03 10:50,86,8190,403300,44090
2018-04-03 10:55,36,2848,403300,44135
2018-04-03 11:00,38,3350,403300,44140
2018-04-03 11:05,248,5992,403500,44030
2018-04-03 11:10,106,4598,403400,44045
2018-04-03 11:15,94,3178,403100,44050
2018-04-03 11:20,74,7258,403100,43980
2018-04-03 11:25,20,6318,403200,44045
2018-04-03 11:29,66,3756,403400,44055
2018-04-03 13:30,272,1908,402800,44030
2018-04-03 13:35,598,5480,401800,44010
2018-04-03 13:40,286,5336,402100,43970
2018-04-03 13:45,130,5468,402200,44005
2018-04-03 13:50,654,2342,401200,43995
2018-04-03 13:55,334,2878,401700,44030
2018-04-03 14:00,294,2380,401900,43995
2018-04-03 14:05,242,3366,402100,44025
2018-04-03 14:10,120,1044,402000,44010
2018-04-03 14:15,180,3232,401900,44000
2018-04-03 14:20,172,1026,402000,44015
2018-04-03 14:25,102,1566,401900,44040
2018-04-03 14:30,130,2576,401900,44045
2018-04-03 14:35,178,2906,401900,44045
2018-04-03 14:40,146,1214,402000,44045
2018-04-03 14:45,232,1634,402100,44040
2018-04-03 14:50,930,1818,402800,44030
2018-04-03 14:55,508,4438,402300,44080
2018-04-03 14:59,450,4438,402500,44080
2018-04-04 09:00,288,3578,401800,44075
2018-04-04 09:05,534,8726,401600,44000
2018-04-04 09:10,206,5516,401800,44035
2018-04-04 09:15,388,3888,402200,44080
2018-04-04 09:20,308,3974,402300,44075
2018-04-04 09:25,556,26686,401800,43775
2018-04-04 09:30,180,13396,401800,43790
2018-04-04 09:35,138,15044,401900,43640
2018-04-04 09:40,136,7870,401800,43710
2018-04-04 09:45,92,5790,402000,43670
2018-04-04 09:50,168,3976,402200,43720
2018-04-04 09:55,212,5044,402100,43725
2018-04-04 10:00,104,2944,401900,43715
2018-04-04 10:05,138,15156,402200,43920
2018-04-04 10:10,54,4608,402200,43855
2018-04-04 10:14,116,4608,402000,43855
2018-04-04 10:30,46,1654,402200,43910
2018-04-04 10:35,56,3808,402200,43895
2018-04-04 10:40,214,3796,402300,43920
2018-04-04 10:45,120,3556,402300,43900
2018-04-04 10:50,244,2636,402500,43875
2018-04-04 10:53,58,2636,402400,43875
2018-04-04 11:00,44,2420,402500,43875
2018-04-04 11:05,76,8142,402600,43875
2018-04-04 11:10,102,3802,402700,43910
2018-04-04 11:15,126,3020,402700,43965
2018-04-04 11:20,206,34428,403100,44250
2018-04-04 11:25,154,13804,402900,44155
2018-04-04 11:29,134,13804,402700,44155
2018-04-04 13:30,66,2510,402500,44120
2018-04-04 13:35,412,3348,402300,44100
2018-04-04 13:40,160,3682,402500,44080
2018-04-04 13:45,132,4012,402300,44025
2018-04-04 13:50,236,1366,402100,44020
2018-04-04 13:55,158,4154,402200,43980
2018-04-04 14:00,228,8816,401900,43930
2018-04-04 14:04,172,8816,401900,43930
2018-04-04 14:10,430,2722,402100,43965
2018-04-04 14:15,250,7856,402200,43775
2018-04-04 14:20,284,5874,402000,43890
2018-04-04 14:25,132,2748,402000,43860
2018-04-04 14:30,218,2608,402200,43915
2018-04-04 14:35,142,2028,402100,43935
2018-04-04 14:40,330,4198,402600,44000
2018-04-04 14:45,260,4502,402100,44020
2018-04-04 14:50,574,4452,402300,44020
2018-04-04 14:55,668,7712,401400,44050
2018-04-04 15:00,1000,6808,401500,44080
2018-04-09 09:00,1096,7134,399100,44705
2018-04-09 09:05,1046,11250,398500,44690
2018-04-09 09:10,462,6746,399100,44710
2018-04-09 09:15,1280,7068,399800,44710
2018-04-09 09:20,284,10146,400200,44800
2018-04-09 09:25,250,3690,400000,44800
2018-04-09 09:30,354,10594,399700,45000
2018-04-09 09:35,120,12512,399700,45015
2018-04-09 09:40,446,5076,399200,44980
2018-04-09 09:45,248,4178,399200,45015
2018-04-09 09:50,176,2962,399600,44930
2018-04-09 09:55,116,3344,399500,44890
2018-04-09 10:00,218,1826,399900,44935
2018-04-09 10:05,576,1118,400200,44910
2018-04-09 10:10,350,1476,399600,44895
2018-04-09 10:14,202,914,400000,44905
2018-04-09 10:30,34,484,400100,44930
2018-04-09 10:35,144,1892,400100,44940
2018-04-09 10:40,154,1566,399900,44950
2018-04-09 10:45,70,3202,399900,45025
2018-04-09 10:50,72,2098,400000,45005
2018-04-09 10:53,46,2098,399900,45005
2018-04-09 11:00,188,1964,400300,45050
2018-04-09 11:05,362,2350,400300,45085
2018-04-09 11:10,232,9910,400200,45140
2018-04-09 11:15,66,5634,400300,45190
2018-04-09 11:20,402,4208,400600,45160
2018-04-09 11:25,592,3270,401000,45145
2018-04-09 11:29,748,1766,401500,45145
2018-04-09 13:30,112,808,401300,45160
2018-04-09 13:35,298,10424,401300,45295
2018-04-09 13:40,218,3230,401500,45270
2018-04-09 13:45,144,3058,401300,45230
2018-04-09 13:50,184,2698,401200,45215
2018-04-09 13:55,138,1906,401100,45245
2018-04-09 14:00,152,2922,401000,45265
2018-04-09 14:05,214,2070,401200,45230
2018-04-09 14:10,82,1320,401200,45240
2018-04-09 14:15,242,2662,401100,45245
2018-04-09 14:20,264,944,401300,45245
2018-04-09 14:25,58,3672,401300,45325
2018-04-09 14:30,80,2460,401400,45295
2018-04-09 14:35,156,2680,401400,45270
2018-04-09 14:40,156,4002,401400,45295
2018-04-09 14:45,146,3444,401500,45225
2018-04-09 14:50,890,3738,403200,45220
2018-04-09 14:55,954,4760,402900,45225
2018-04-09 14:59,648,4760,402300,45225
2018-04-10 09:00,220,6154,407900,45410
2018-04-10 09:05,528,14576,408000,45475
2018-04-10 09:10,188,9856,408300,45390
2018-04-10 09:15,388,3602,408700,45375
2018-04-10 09:20,136,4064,408700,45375
2018-04-10 09:25,318,2880,408800,45345
2018-04-10 09:30,190,5786,408900,45370
2018-04-10 09:35,128,1582,408900,45385
2018-04-10 09:40,414,3488,409500,45335
2018-04-10 09:45,274,4974,409800,45300
2018-04-10 09:50,330,3390,409800,45305
2018-04-10 09:55,188,1472,410000,45280
2018-04-10 10:00,284,3180,409700,45325
2018-04-10 10:05,260,4022,409800,45250
2018-04-10 10:10,116,3102,409600,45250
2018-04-10 10:15,182,1860,409900,45240
2018-04-10 10:30,1698,1606,412100,45320
2018-04-10 10:35,1044,4528,412500,45310
2018-04-10 10:40,494,4136,412300,45310
2018-04-10 10:45,512,2564,411900,45355
2018-04-10 10:50,324,3078,412300,45300
2018-04-10 10:55,174,2326,412100,45290
2018-04-10 11:00,544,3404,411300,45300
2018-04-10 11:05,328,2390,411200,45285
2018-04-10 11:10,208,1562,411700,45260
2018-04-10 11:15,186,2954,411600,45215
2018-04-10 11:20,138,2764,411700,45180
2018-04-10 11:25,144,3690,411700,45165
2018-04-10 11:29,94,3046,411700,45175
2018-04-10 13:30,140,968,412200,45205
2018-04-10 13:35,250,3892,412200,45210
2018-04-10 13:40,138,948,412000,45210
2018-04-10 13:45,178,1802,412100,45225
2018-04-10 13:50,262,2888,412300,45280
2018-04-10 13:55,180,2044,412300,45255
2018-04-10 14:00,136,2526,412300,45295
2018-04-10 14:05,298,2910,412400,45290
2018-04-10 14:10,258,1504,412200,45295
2018-04-10 14:15,222,4700,412200,45320
2018-04-10 14:20,1726,2914,414100,45360
2018-04-10 14:25,1470,3598,414800,45365
2018-04-10 14:30,776,1714,414900,45365
2018-04-10 14:35,864,5090,414500,45360
2018-04-10 14:40,510,2276,414300,45400
2018-04-10 14:45,492,2482,414300,45410
2018-04-10 14:50,712,16000,414900,45535
2018-04-10 14:55,1274,9012,413700,45515
2018-04-10 15:00,780,8492,413500,45490
2018-04-11 09:00,762,10180,421000,45625
2018-04-11 09:05,1124,22334,420100,45605
2018-04-11 09:10,768,10346,419800,45685
2018-04-11 09:15,1106,12436,418800,45640
2018-04-11 09:20,1250,4030,418700,45620
2018-04-11 09:25,714,5392,418200,45575
2018-04-11 09:30,552,10574,418500,45470
2018-04-11 09:35,342,8094,418600,45415
2018-04-11 09:40,350,3186,418700,45430
2018-04-11 09:45,1304,2984,417200,45425
2018-04-11 09:50,914,3370,417300,45365
2018-04-11 09:55,452,15154,417200,45250
2018-04-11 10:00,400,8704,417100,45290
2018-04-11 10:05,270,3718,417300,45315
2018-04-11 10:10,1034,3146,416500,45325
2018-04-11 10:14,332,2382,416800,45330
2018-04-11 10:30,58,1058,416600,45340
2018-04-11 10:35,188,3258,416800,45370
2018-04-11 10:40,430,1866,417300,45370
2018-04-11 10:45,162,1030,417300,45360
2018-04-11 10:50,162,1360,417200,45375
2018-04-11 10:55,392,4608,417000,45315
2018-04-11 11:00,370,9902,417700,45240
2018-04-11 11:05,162,8528,417400,45235
2018-04-11 11:10,76,8136,417300,45190
2018-04-11 11:15,110,5998,417300,45230
2018-04-11 11:20,920,3330,418100,45275
2018-04-11 11:25,162,1962,417800,45250
2018-04-11 11:29,300,1542,417100,45250
2018-04-11 13:30,190,936,417100,45270
2018-04-11 13:35,466,11898,417600,45275
2018-04-11 13:40,182,8570,417600,45150
2018-04-11 13:45,140,8864,417500,45135
2018-04-11 13:50,148,3040,417400,45170
2018-04-11 13:55,166,4224,417400,45190
2018-04-11 14:00,260,3522,417100,45195
2018-04-11 14:05,500,2052,416700,45215
2018-04-11 14:10,272,3390,417100,45240
2018-04-11 14:15,372,2196,416700,45285
2018-04-11 14:20,234,6932,416900,45315
2018-04-11 14:25,146,3996,417000,45335
2018-04-11 14:30,288,2720,417400,45305
2018-04-11 14:35,294,2348,417500,45320
2018-04-11 14:40,342,1936,417600,45275
2018-04-11 14:45,328,2858,417600,45310
2018-04-11 14:50,264,7258,417500,45300
2018-04-11 14:55,1054,5780,418700,45255
2018-04-11 14:59,1808,8762,417800,45225
2018-04-12 09:00,400,8172,425700,45355
2018-04-12 09:05,1890,16764,423800,45410
2018-04-12 09:10,582,10782,424200,45390
2018-04-12 09:15,374,11278,424900,45355
2018-04-12 09:20,552,3842,425100,45390
2018-04-12 09:25,320,3970,425600,45365
2018-04-12 09:30,282,10818,425100,45280
2018-04-12 09:35,214,6018,425500,45290
2018-04-12 09:40,190,20942,425300,45145
2018-04-12 09:45,198,8246,425100,45145
2018-04-12 09:50,332,8104,424900,45110
2018-04-12 09:55,258,5606,425200,45155
2018-04-12 10:00,152,7620,425200,45085
2018-04-12 10:05,142,21066,425200,45000
2018-04-12 10:10,120,17676,425100,44915
2018-04-12 10:15,132,10942,425700,44835
2018-04-12 10:30,1688,5528,428900,44970
2018-04-12 10:35,1774,6244,427800,44960
2018-04-12 10:40,980,3874,427100,44910
2018-04-12 10:45,736,3190,427200,44945
2018-04-12 10:50,216,1724,427200,44950
2018-04-12 10:55,354,8048,427900,45030
2018-04-12 11:00,284,3788,427800,45040
2018-04-12 11:05,344,2638,428500,45030
2018-04-12 11:10,866,4992,428300,45030
2018-04-12 11:15,454,6778,428600,45035
2018-04-12 11:20,250,2506,428100,45060
2018-04-12 11:25,452,5450,428100,45115
2018-04-12 11:30,154,4404,428400,45120
2018-04-12 13:30,962,1626,425900,45085
2018-04-12 13:35,1634,4210,427100,45075
2018-04-12 13:40,238,8624,427400,45045
2018-04-12 13:45,280,13734,427100,45230
2018-04-12 13:50,476,11948,427200,45290
2018-04-12 13:55,156,7096,427300,45240
2018-04-12 14:00,152,5090,427200,45260
2018-04-12 14:05,520,3052,427000,45250
2018-04-12 14:10,212,3246,427200,45200
2018-04-12 14:15,756,3332,428300,45190
2018-04-12 14:20,2412,3104,429600,45200
2018-04-12 14:25,1040,8518,428800,45320
2018-04-12 14:30,584,8210,428900,45325
2018-04-12 14:35,412,4776,428800,45245
2018-04-12 14:40,272,3826,429000,45215
2018-04-12 14:45,672,2934,428800,45195
2018-04-12 14:50,642,5462,428700,45180
2018-04-12 14:55,852,5868,428500,45155
2018-04-12 15:00,1066,5698,428700,45190
2018-04-13 09:00,576,10496,426300,44930
2018-04-13 09:05,412,26482,426900,44875
2018-04-13 09:10,1182,12162,426800,44960
2018-04-13 09:15,216,7206,426900,44970
2018-04-13 09:20,304,6734,426600,44965
2018-04-13 09:25,418,6432,426900,44970
2018-04-13 09:30,466,6386,426800,44935
2018-04-13 09:35,152,7530,426800,45055
2018-04-13 09:40,190,5084,427100,45030
